strongNumber,hebWord,lang,etymComplete,etymDesc,variants,morphology,heading,entrycontent,phonemes,multiarticle
8044,שַׁמְגַּר,H,,dérivation incertaine,,N_N-M-P,Schamgar,"Schamgar = "" épée""<br>1) fils de Anath et un juge d'Israël; avec un aiguillon à boeufs iltua 600 Philistins et délivra Israël",šamgar,
8045,שָׁמַד,H,,une racine primaire,,V,détruire,"1) détruire, exterminer, être détruit, être exterminé<br>  1a) (Nifal)<br>     1a1) être annihilé, être exterminé<br>     1a2) être détruit, être dévasté<br>  1b) (Hifil)<br>     1b1) annihiler, anéantir, exterminer<br>     1b2) détruire",šāmad,
8046,שְׁמַד,A,8045+שׁמד,(araméen) correspondant à H8045,,V,sera détruite,1) (Afel) détruire,šᵊmad,
8047,שַׁמָּה,H,8074+שׁמם,vient de H8074,,N-F,sujet d'étonnement,"1) ruines, horreur, ce qui épouvante<br>  1a) une dévastation (de territoire, ville, etc)<br>  1b) épouvante, horreur",šammā,
8048,שַׁמָּה,H,8047+שׁמה,même mot que H8047,,N_N-M-P,Schamma,"Schamma = "" étonnement, désolation""<br>1) fils de Réuel, descendant d'Esaï, et un chef d'Edom<br>2) 3ème fils d'Isaï et frère de David<br>3) fils d'Agué, de Harar, un des 3 héros de David<br>4) un homme d'Harod, un des 30 vaillants hommes de David<br>5) un homme d'Harar, un des 30 vaillants hommes de David",šammā,
8049,שַׁמְהוּת,H,8048+שׁמה,pour H8048,,N_N-M-P,Schamehuth,"Schamehuth = ""désolation""<br>1) officier de David, préposé au commandement de l'armée pour lecinquième mois<br>  1a) voir aussi 'Schammoth' (<a href=""strong-hebreu-8054.html"" title=""Strong hébreu 08054"">08054</a>) et 'Schamma' (<a href=""strong-hebreu-8048.html"" title=""Strong hébreu 08048"">08048</a>)",šamhūt,
8050,שְׁמוּאֵל,H,8085+שׁמע|410+אל,vient De H8085 et H410,,N_N-M-P,Samuel,"Samuel = ""entendu, ou exaucé de Dieu""<br>1) fils d'Elkana par son épouse Anne et juge ou prophète d'Israëlà l'époque de Saïl et David<br>2) fils d'Ammihud et prince de la tribu de Siméon qui fut choisipour partager Canaan entre les tribus<br>3) membre de la tribu d'Issacar, de la famille de Thola",šᵊmūʾēl,
8051,שַׁמּוּעַ,H,8074+שׁמם,vient de H8074,,N_N-M-P,Schammua,"Schammua = "" étonnement, écouté ""<br>1) un des espions venant de la tribu de Ruben<br>2) fils de David par son épouse Bath-Schéba<br>  2a) également ""Schimea""<br>3) Lévite, fils de Galal et père d'Abda qui vivait à Jérusalemaprès le retour de l'exil, du temps de Néhémie<br>4) sacrificateur de la famille de Bilga du temps de Jojakim",šammūʿa,
8052,שְׁמוּעָה,H,8074+שׁמם,vient de H8074,,N-F,le bruit,"1) bruit, nouvelles, rumeur<br>  1a) nouvelles<br>  1b) mention",šᵊmūʿā,
8053,שָׁמוּר,H,8103+שׁמצה,vient de H8103,,N_N-M-P,Schamir,"Schamir = ""gardien""<br>1) un Lévite des fils de Michée au temps de David",šāmūr,
8054,שַׁמּוֹת,H,8047+שׁמה,pluriel de H8047,,N_N-M-P,Schammoth,"Schammoth = ""désolations""<br>1) homme de Harod, l'un des 30 puissants guerriers de David",šammōt,
8055,שָׂמַח,H,,une racine primaire,,V,se réjouir,"1) se réjouir, être heureux<br>  1a) (Qal)<br>     1a1) se réjouir<br>     1a2) se réjouir (d'une façon arrogante), exulter<br>     1a3) se réjouir (religieusement)<br>  1b) (Piel) faire réjouir, rendre heureux",śāmaḥ,
8056,שָׂמֵחַ,H,8055+שׂמח,vient de H8055,,A,se réjouir,"1) joyeux, gai, heureux<br>  1a) joyeux, montrant sa joie<br>  1b) vous qui réjouissez",śāmēaḥ,
8057,שִׂמְחָה,H,8056+שׂמח,vient de H8056,,N-F,réjouissances,"1) joie, gaieté, bonheur<br>  1a) gaieté, plaisir<br>  1b) joie (de Dieu)<br>  1c) heureux résultat, issue heureuse",śimḥā,
8058,שָׁמַט,H,,une racine primaire,,V,donner du relâche,"1) libérer, laisser tomber ou détacher ou reposer ou tomber<br>  1a) (Qal) laisser tomber<br>  1b) (Nifal) être fait pour tomber, être jeté à bas<br>  1c) (Hifil)<br>     1c1) faire pencher<br>     1c2) libérer, relâcher",šāmaṭ,
8059,שְׁמִטָּה,H,8058+שׁמט,vient de H8058,,N-F,relâche,"1) abandonner les exactions, remise (temporaire), libérer (d'une dette)",šᵊmiṭṭā,
8060,שַׁמַּי,H,8073+שׁמלי,vient De H8072 ?,,N_N-M-P,Schammaï,"Schammaï = ""vêtement""<br>1) homme de Juda, fils d'Onam et descendant de Jerachmeel<br>2) fils de Rékem, de la maison de Caleb<br>3) fils de Méred et frère de Miriam et Jischbach",šammay,
8061,שְׁמִידָ֑ע,H,8034+שׁם|3045+ידע,vient apparemment De H8034 et H3045,,N_N-M-P,Schemida,"Schemida = ""sage""<br>1) un fils de Galaad, petit-fils de Manassé, et fondateur d'une famille en Manassé",šᵊmīdāʿ,
8062,שְׁמִידָעִי,H,8061+שׁמידע,patronyme de H8061,,N_N--PG,Schemidaïtes,"Schemidaïtes = voir Schemida ""sage""<br>1) descendants de Schemida, le fils de Galaad et petit-fils de Manassé",šᵊmīdāʿī,
8063,שְׂמִיכָה,H,5564+סמך,vient de H5564,,N-F,sous une couverture,"1) tapis, couvre-pied, épaisse couverture",śᵊmīxā,
8064,שָׁמַיִם,H,,vient d'une racine du sens de d'être haut,,N-M,les cieux,"1) ciel, cieux<br>  1a) les cieux visibles, le ciel<br>     1a1) la demeure des étoiles<br>     1a2) l'univers visible, le ciel, l'atmosphère, etc<br>  1b) les Cieux (la demeure de Dieu)",šāmayim,
8065,שָׁמַ֫יִן,A,8064+שׁמים שׁמה,(araméen) correspondant à H8064,,N-M,cieux,"1) ciel, cieux<br>  1a) le ciel visible<br>  1b) les Cieux (la demeure de Dieu)",šāmayin,
8066,שְׁמִינִי,H,8083+שׁמונה שׁמונה שׁמונה שׁמונה,vient de H8083,,A,huitième (jour,1) huitième (nombre ordinal),šᵊmīnī,
8067,שְׁמִינִית,H,8066+שׁמיני,vient de H8066,,N-F,harpe,"1) peut-être un instrument de musique à huit cordes<br>2) peut-être une notation musicale, c'est à dire un octave",šᵊmīnīt,
8068,שָׁמִיר,H,8104+שׁמר,vient De H8104 dans le sens originel de piquant,,N-M,ronces,"1) épine(s), diamant, silex<br>  1a) épines, buissons d'épines, ronces<br>  1b) une pierre tranchante, silex<br>     1c1) peut-être un diamant",šāmīr,
8069,שָׁמִיר,H,8068+שׁמיר,même mot que H8068,,N_N--L,Schamir,"Schamir = "" épine""<br>1) ville du district montagneux de Juda<br>2) ville d'Ephraïm où le juge Thola fut enseveli",šāmīr,
8070,שְׁמִירָמוֹת,H,8034+שׁם|7413+רמה,vient probablement De H8034 et du pluriel de H7413,,N_N-M-P,Schemiramoth,"Schemiramoth = ""nom des hauteurs, nom très exalté ""<br>1) un Lévite de Merari au second rang dans le choeur de David<br>2) un Lévite au temps du roi Josaphat de Juda",šᵊmīrāmōt,
8071,שִׂמְלָה,H,5566+סמל סמל,peut-être par permutation pour le féminin De H5566 (à travers l'idée decouverture prenant la forme de l'objet placé au-dessous),,N-F,manteau,"1) couverture, manteau, vêtement de dessus, vêtements, habits",śimlā,
8072,שַׂמְלָה,H,8071+שׂמלה,probablement le même mot que H8071,,N_N-M-P,Samla,"Samla = ""vêtement""<br>1) un roi de Moab et successeur de Hadad",śamlā,
8073,שַׁמְלַי,H,8014+שׂלמי,pour H8014,,N_N-M-P,Schamlaï,"Schamlaï = ""mes vêtements""<br>1) une famille, descendants de Schamlaï, esclaves du temple quiretournèrent de l'exil avec Zorobabel",šamlay,
8074,שָׁמֵם,H,,une racine primaire,,V,être désolés (les chemins),"1) être désolé, être épouvanté, étourdir, stupéfier<br>  1a) (Qal)<br>     1a1) être désolé, être sans fleur, être déserté<br>     1a2) être épouvanté, être frappé de terreur, stupéfait<br>  1b) (Nifal)<br>     1b1) être désolé, être rendu désolé<br>     1b2) être épouvanté<br>  1c) (Polel)<br>     1c1) être étourdi<br>     1c2) épouvantable, effroyable, causant de l'horreur",šāmēm,
8075,שְׁמַם,A,8074+שׁמם,(araméen) correspondant à H8074,,V,être stupéfait,"1) (Itpolel) [CLBL] être épouvanté, être étourdi",šᵊmam,
8076,שָׁמֵם,H,8074+שׁמם,vient de H8074,,A,désert,"1) dévasté, déserté, désolé",šāmēm,
8077,שְׁמָמָה,H,8076+שׁמם,vient de H8076,"שְׁמָמָה, שִֽׁמְמָה",N-F,désert,"1) dévastation, en friche, à l'abandon, désolation",šᵊmāmā,
8078,שִׁמָּמוֹן,H,8074+שׁמם,vient de H8074,,N-M,horreur,"1) horreur, consternation, épouvantement",šimmāmōn,
8079,שְׂמָמִית,H,8074+שׁמם,vient probablement De H8074 (dans le sens de venimeux),,N-F,le lézard,1) une sorte de lézard,śᵊmāmīt,
8080,שָׁמֵן,H,,une racine primaire,,V,être devenu gras,"1) être ou devenir gras, engraisser<br>  1a) (Qal) gras<br>  1b) (Hifil) rendre gras, montrer de l'embonpoint",šāmēn,
8081,שֶׁ֫מֶן,H,8080+שׁמן,vient de H8080,,N-M,de l'huile,"1) du gras, de l'huile<br>  1a) gras, embonpoint<br>  1b) huile, huile d'olive<br>     1b1) comme produit de base, médicament ou onguent<br>     1b2) pour l'onction<br>  1c) gras, fertile (d'une bonne terre, de vallées) (métaphorique)",šemen,
8082,שָׁמֵן,H,8080+שׁמן,vient de H8080,,A,excellente (nourriture),"1) gras, riche, robuste<br>  1a) gras, riche (d'une nourriture)<br>  1b) gros, robuste (des hommes)",šāmēn,
8083,שְׁמֹנֶה,H,8082+שׁמן,vient apparemment De H8082 à travers l'idée d'être grassouillet,,N,huit,"1) huit, huitième<br>  1a) huit (comme nombre cardinal)<br>  1b) huitième (comme nombre ordinal)<br>  1c) en combinaison avec d'autres nombres",šᵊmōneh,
8084,שְׁמֹנִים,H,8083+שׁמונה שׁמונה שׁמונה שׁמונה,multiple de H8083,,A,quatre-vingt,1) quatre-vingts<br>  1a) quatre-vingts (comme nombre cardinal)<br>  1b) quatre-vingtième (comme nombre ordinal)<br>  1c) en combinaison avec d'autres nombres,šᵊmōnīm,
8085,שָׁמַע,H,,une racine primaire,,V,entendre," 1) entendre, écouter, obéir à<br>  1a) (Qal)<br>     1a1) entendre (percevoir par l'oreille)<br>     1a2) entendre à propos de, ou concernant<br>     1a3) entendre (avoir le pouvoir d'entendre)<br>     1a4) entendre avec attention ou intérêt, écouter<br>     1a5) comprendre (un langage)<br>     1a6) entendre (de causes judiciaires)<br>     1a7) écouter, prêter attention<br>     1a7a) consentir, être d'accord<br>     1a7b) admettre une requête<br>     1a8) écouter, céder à<br>     1a9) obéir, être obéissant<br>  1b) (Nifal)<br>     1b1) être entendu (d'une voix ou d'un son)<br>     1b2) être entendu de<br>     1b3) être écouté, être obéi<br>  1c) (Piel) faire entendre, appeler à entendre, convoquer<br>  1d) (Hifil)<br>     1d1) faire entendre, dire, proclamer, émettre un son<br>     1d2) sonner à haute voix (terme musical)<br>     1d3) faire une proclamation, appeler<br>2) son",šāmaʿ,
8086,שְׁמַע,A,8085+שׁמע,(araméen) correspondant à H8085,,V,entendre,"1) entendre<br>  1a) (Pal) entendre, avoir le sens de l'ouïe<br>  1b) (Itpael) se montrer obéissant",šᵊmaʿ,
8087,שֶׁ֫מַע,H,8088+שׁמע,même sens que H8088,,N_N-M-P,Schéma,"Schéma = ""célébrité, qui est entendu""<br>1) Rubénite, fils de Joël, grand-père de Béla<br>2) homme de Juda, fils d'Hébron et père de Racham<br>3) Benjamite, chef d'une maison patriarcale d'Ajalon<br>4) Israélite qui se tint à la droite d'Esdras lors de la lecture dela Loi au peuple",šemaʿ,
8088,שֶׁ֫מַע,H,8085+שׁמע,vient de H8085,"שֶׁ֫מַע, שֵׁ֫מַע",N-M,parler,"1) rapport, bruit, rumeur, l'audition, l'ouïe",šemaʿ,m
8089,שֹׁ֫מַע,H,8085+שׁמע,vient de H8085,,N-M,renommée,"1) bruit, rumeur, nouvelles, renommée",šōmaʿ,
8090,שְׁמַע,H,8087+שׁמע,pour H8087,,N_N--L,Schema,"Schema = ""entendre""<br>1) une ville en Juda à la limite de la tribu vers Edom dans le sud<br>  1a) même mot que <a href=""strong-hebreu-8088.html"" title=""Strong hébreu 08088"">08088</a>; ce mot <a href=""strong-hebreu-8090.html"" title=""Strong hébreu 08090"">08090</a> ne se trouve pas dans letexte hébreu",šᵊmaʿ,
8091,שָׁמָע,H,8085+שׁמע,vient de H8085,,N_N-M-P,Schama,"Schama = ""obéissant""<br>1) fils d'Hotham d'Aroër, un des vaillants héros de David",šāmāʿ,
8092,שִׁמְעָא,H,8093+שׁמעה,pour H8093,,N_N-M-P,Schimea,"Schimea = ""renommée""<br>1) fils de David par Bath-Séba<br>2) frère de David, le 3ème fils d'Isaï<br>  2a) également ""Schamma"" (1 Samuel 16:9 et 17:13)<br>3) un Lévite Guerschonite, père de Bérékia, et grand-père d'Asaph<br>4) un Lévite de Merari, fils de Uzza, et père de Hagguija",šimʿāʾ,
8093,שִׁמְעָה,H,8088+שׁמע,féminin de H8088,,N_N-M-P,Schimea,"Schimea = ""renommée, entendu""<br>1) frère de David, le 3ème fils d'Isaï<br>  1a) également ""Schamma"" (1 Samuel 16:9 et 17:13)",šimʿā,
8094,שְׁמָעָה,H,8093+שׁמעה,pour H8093,,N_N-M-P,Schemaa,"Schemaa = ""renommée, réputation""<br>1) Benjamite, père de Achiézer et Joas, deux vaillants guerriers quirejoignirent David à Tsiklag",šᵊmāʿā,
8095,שִׁמְעוֹן,H,8085+שׁמע,vient de H8085,,N_N-M-P,Siméon,"Siméon = ""qui écoute, qui a été entendu""<br>1) le 2ème fils de Jacob par son épouse Léa, et fondateur de la tribude Siméon<br>2) Israélite des fils de Bani qui avait une épouse étrangère au tempsd'Esdras",šimʿōn,
8096,שִׁמְעִי,H,8088+שׁמע,vient de H8088,,N_N-M-P,Schimeï,"Schimeï = ""renommée"" ou ""l'éternel a entendu""<br>1) Benjamite, fils de Guéra de la maison de Saïl au temps de David<br>2) fils d'Ela et intendant de Salomon en Benjamin<br>3) homme de Rama, intendant des vignobles de David<br>4) fils de Guerschon et petit-fils de Lévi<br>5) Lévite, fils de Jeduthun et chef de la 10ème division de chanteursau temps de David<br>6) Lévite, fils d'Héman qui prit part à la purification du templeau temps du roi Ezéchias de Juda<br>7) Lévite, frère de Conania, responsable des dîmes et des offrandessous le règne du roi Ezéchias de Juda<br>8) 1 Lévite, 1 fils de Haschum, 1 fils de Bani, qui avaient chacunune épouse étrangère au temps d'Esdras<br>9) un homme de Juda, frère de Zorobabel<br/>10) un Siméonite, qui eut 16 fils et 6 filles<br/>11) un Rubénite, fils de Gog et père de Michée<br/>12) un Benjamite, fils de Kis, père de Jaïr, et grand-père de Mardochée au temps d'Esther<br/>13) Lévite, fils de Jachath, famille de Guerschon<br/>16) Benjamite, chef d'une maison patriarcale d'Ajalon.appelé 'Schéma' 1 Chroniques 8:13",šimʿī,
8097,שִׁמְעִי,H,8096+שׁמעי,patronyme qui vient de H8096,,N_N--PG,Schimeï,Schimeï (famille de) : voir Schimeï<br>1) descendants de Schimeï,šimʿī,
8098,שְׁמַעְיָ֫הוּ,H,8085+שׁמע|3050+יה,vient De H8085 et H3050,,N_N-M-P,Schemaeja,"Schemaeja = ""entendu par l'éternel""<br>1) un prophète sous le règne du roi Roboam de Juda<br>2) un faux prophète au temps du prophète Jérémie<br>3) père de Delaja, un des princes de Juda au temps de Jérémie<br>4) un habitant de Kirjath-Jearim et père de Urie, un prophète dutemps de Jérémie<br>5) fils de Schecania, et descendant de Zorobabel<br>6) un Siméonite, père de Schimri<br>7) un Rubénite, fils de Joël et père de Gog<br>8) un Lévite Merarite, au temps de Néhémie<br>9) un Lévite, fils de Galal et père d'Abdias<br/>10) un Lévite, chef de famille des fils d'Elitsaphan qui participèrentau transport de l'arche au temps de David<br/>11) un Lévite et scribe, fils de Nethaneel au temps de David<br/>12) un Lévite, 1er fils d'Obed-Edom au temps de David<br/>13) un Lévite, descendant de Jeduthun le chanteur au temps du roi Ezéchias de Juda<br/>14) un Lévite, un des messagers d'Esdras à Iddo<br/>15) un Lévite, du temps du roi Josaphat de Juda<br/>16) un Lévite, chargé des offrandes au temps du roi Ezéchias de Juda<br/>17) un Lévite, du temps du roi Josias<br/>18) chef d'une famille d'exilés qui retournèrent avec Esdras<br/>19) sacrificateur qui avait une épouse étrangère au temps d'Esdras<br/>20) un Israélite des fils de Harim qui avait une épouse étrangèreau temps d'Esdras<br/>21) fils de Delaja, petit-fils de Mehétabeel, faux prophète soudoyépour mal conseiller Néhémie<br/>22) sacrificateur qui signa le pacte avec Néhémie et participa à ladédicace du mur<br/>23) sacrificateur qui revint de l'exil avec Zorobabel<br/>24) un chef du peuple à la dédicace du mur de Jérusalem au temps de Néhémie<br/>25) grand-père du sacrificateur Zacharie qui participa à la dédicacedu mur du temps de Néhémie<br/>26) un autre des sacrificateurs parmi les 25 qui prirent part à ladédicace du mur au temps de Néhémie",šᵊmaʿyāhū,
8099,שִׁמְעֹנִי,H,8095+שׁמעון,patronyme de H8095,,N_N--PG,Siméonites,"Siméonites = voir Siméon ""qui écoute""<br>1) descendants de Siméon",šimʿōnī,
8100,שִׁמְעָת,H,8088+שׁמע,vient de H8088,,N_N-F-P,Schimeath,"Schimeath = ""bruit, rumeur""<br>1) Ammonite, mère de l'un des assassins du roi Joas de Juda",šimʿāt,
8101,שִׁמְעָתִים,H,8093+שׁמעה,patronyme de H8093,,N_N--PG,Schimeathiens,"Schimeathiens = voir Schimea ""rapport, rumeurs""<br>1) une famille de scribes",šimʿātīm,
8102,שֵׁ֫מֶץ,H,,vient d'une racine du sens d'émettre un son,,N-M,sons légers,"1) chuchotement, petit bruit",šēmeṣ,
8103,שִׁמְצָה,H,8102+שׁמץ,vient de H8102,,N-F,être exposé à l'opprobre,"1) chuchotement, dérision",šimṣā,
8104,שָׁמַר,H,,une racine primaire,,V,pour garder,"1) tenir, garder, observer, faire attention à<br>  1a) (Qal)<br>     1a1) tenir, avoir la charge de<br>     1a2) tenir, garder, tenir en garde, protéger, sauver la vie<br>     1a2a) veille, veilleur (participe)<br>     1a3) veiller à, s'attendre à<br>     1a4) veiller, observer<br>     1a5) tenir, retenir, enregistrer (en mémoire)<br>     1a6) tenir (avec des liens), restreindre, contenir<br>     1a7) observer, célébrer, garder (sabbat ou alliance ou commandements), accomplir (voeu)<br>     1a8) garder: préserver, protéger<br>     1a9) garder: réserver<br>  1b) (Nifal)<br>     1b1) être sur ses gardes, faire attention, prendre soin<br>     1b2) se garder, se contenir, s'abstenir<br>     1b3) être tenu, être gardé<br>  1c) (Piel) prêter attention<br>  1d) (Hitpael) se garder de",šāmar,
